campaign_id,maker_user_id_hash,title,when_open,start_datetime,end_datetime,product_type,photo_url,nick_name,corp_name,participation_cnt,total_backed_amount,target_amount,achievement_rate,signature_cnt,remaining_day,end_yn,core_message,cust_value_code_nm,advertisement,acid,landing_url,link_url,additional_param,badge_urls,collection_id,maker_club_grade,maker_club_icon_url,is_delivery_available,is_global_shipping_available,has_coupon,category_code,category_name,status
400101,m_590f793b5034,예민한 피부도 매일 쓰는 저자극 올인원 세럼,2026-04-18T08:59:59+09:00,2026-04-18T08:59:59,2026-06-02T08:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/400101.jpeg,리디아,리디아 컴퍼니,219,3800000,10000000,38,60,23,0,스킨케어 카테고리에서 일상 문제를 해결하는 올인원 프로젝트입니다.,스킨케어,False,0,https://demo-source.example.invalid/web/campaign/detail/400101,/web/campaign/detail/400101,,[],,,,True,False,False,B0190,스킨케어,success
399714,m_df001a5319ca,꽂는 순간 숫자로 보이는 충전 속도ㅣ리얼 LED 케이블,2026-04-18T09:59:59+09:00,2026-04-18T09:59:59,2026-05-02T09:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/399714.jpeg,주식회사 아이무드,주식회사 아이무드 컴퍼니,768,54400000,5000000,1088,205,-8,1,주변기기 카테고리에서 일상 문제를 해결하는 리얼 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/399714,/web/campaign/detail/399714,,[],,BLUE,,True,True,False,B0070,주변기기,success
400418,m_862b5e1e9918,집에서도 가능한 컴팩트 미니 트레이닝 세트,2026-04-18T09:59:59+09:00,2026-04-18T09:59:59,2026-05-02T09:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/400418.jpeg,브랜드 루미에르,브랜드 루미에르 컴퍼니,23,1030000,1000000,103,5,-8,1,스포츠·모빌리티 카테고리에서 일상 문제를 해결하는 미니 프로젝트입니다.,스포츠·모빌리티,False,0,https://demo-source.example.invalid/web/campaign/detail/400418,/web/campaign/detail/400418,,[],,,,True,False,False,B0160,스포츠·모빌리티,success
402615,m_edcdb06b514e,선물하기 좋은 프리미엄 클린 디저트 세트,2026-04-18T20:59:59+09:00,2026-04-18T20:59:59,2026-05-18T20:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/402615.jpeg,청연,청연 컴퍼니,54,1560000,2000000,78,26,8,0,푸드 카테고리에서 일상 문제를 해결하는 클린 프로젝트입니다.,푸드,False,0,https://demo-source.example.invalid/web/campaign/detail/402615,/web/campaign/detail/402615,,[],,GREEN,,False,False,False,B0150,푸드,success
394685,m_e9a30aa97877,가죽 장인의 손맛을 담은 미니멀 초경량 지갑,2026-04-19T08:59:59+09:00,2026-04-19T08:59:59,2026-05-19T08:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/394685.jpeg,주식회사 두이즈,주식회사 두이즈,25,1140000,1000000,114,8,9,0,패션·잡화 카테고리에서 일상 문제를 해결하는 초경량 프로젝트입니다.,패션·잡화,True,0,https://demo-source.example.invalid/web/campaign/detail/394685,/web/campaign/detail/394685,,[],,PURPLE,,True,False,False,B0170,패션·잡화,success
399089,m_3985324b544b,"전 객실 오션뷰 감성 숙소, 에센셜 카라반 패키지",2026-04-19T09:59:59+09:00,2026-04-19T09:59:59,2026-06-03T09:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/399089.jpeg,주식회사 포근,주식회사 포근,25,1410000,3000000,47,11,24,0,여행·레저 카테고리에서 일상 문제를 해결하는 에센셜 프로젝트입니다.,여행·레저,False,0,https://demo-source.example.invalid/web/campaign/detail/399089,/web/campaign/detail/399089,,[],,,,True,False,False,B0140,여행·레저,success
401486,m_d025ccdf7da8,매일 들어도 가벼운 생활방수 프리미엄 백팩,2026-04-19T20:59:59+09:00,2026-04-19T20:59:59,2026-06-03T20:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/401486.jpeg,스튜디오 루미에르,스튜디오 루미에르 컴퍼니,13,1020000,3000000,34,11,24,0,패션·잡화 카테고리에서 일상 문제를 해결하는 프리미엄 프로젝트입니다.,패션·잡화,True,0,https://demo-source.example.invalid/web/campaign/detail/401486,/web/campaign/detail/401486,,[],,,,True,False,False,B0170,패션·잡화,success
398105,m_1161d90c92de,예민한 피부도 매일 쓰는 저자극 미니 세럼,2026-04-19T22:59:59+09:00,2026-04-19T22:59:59,2026-05-03T22:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/398105.jpeg,아이무드,아이무드,40,1800000,10000000,18,14,-7,1,스킨케어 카테고리에서 일상 문제를 해결하는 미니 프로젝트입니다.,스킨케어,False,0,https://demo-source.example.invalid/web/campaign/detail/398105,/web/campaign/detail/398105,,[],,,,True,True,False,B0190,스킨케어,success
393082,m_64cc4bda32c9,매일 들어도 가벼운 생활방수 프로 백팩,2026-04-20T03:59:59+09:00,2026-04-20T03:59:59,2026-05-11T03:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/393082.jpeg,루미에르,루미에르,86,5400000,10000000,54,19,1,0,패션·잡화 카테고리에서 일상 문제를 해결하는 프로 프로젝트입니다.,패션·잡화,False,0,https://demo-source.example.invalid/web/campaign/detail/393082,/web/campaign/detail/393082,,[],,,,False,False,False,B0170,패션·잡화,success
402830,m_24ad0c727f49,13층 깊은 보습에 피부 열감까지 내리는 하이브리드 크림,2026-04-20T04:59:59+09:00,2026-04-20T04:59:59,2026-05-20T04:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/402830.jpeg,루미에르,루미에르,424,27810000,3000000,927,109,10,0,스킨케어 카테고리에서 일상 문제를 해결하는 하이브리드 프로젝트입니다.,스킨케어,True,0,https://demo-source.example.invalid/web/campaign/detail/402830,/web/campaign/detail/402830,,[],,GREEN,,True,False,False,B0190,스킨케어,success
400363,m_00fd0681f890,첫째도 둘째도 쓰는 엄마 추천 올인원,2026-04-20T04:59:59+09:00,2026-04-20T04:59:59,2026-05-11T04:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/400363.jpeg,주식회사 사북상회,주식회사 사북상회 컴퍼니,249,20200000,20000000,101,99,1,0,유아·키즈 카테고리에서 일상 문제를 해결하는 올인원 프로젝트입니다.,유아·키즈,False,0,https://demo-source.example.invalid/web/campaign/detail/400363,/web/campaign/detail/400363,,[],,,,True,False,False,B0210,유아·키즈,success
396242,m_d975d59e7084,"축축한 욕실 이제 안녕, 초강력 제로 욕실템",2026-04-20T08:59:59+09:00,2026-04-20T08:59:59,2026-05-11T08:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/396242.jpeg,주식회사 온하루,주식회사 온하루,89,2600000,20000000,13,37,1,0,홈리빙 카테고리에서 일상 문제를 해결하는 제로 프로젝트입니다.,홈리빙,False,0,https://demo-source.example.invalid/web/campaign/detail/396242,/web/campaign/detail/396242,,[],,GREEN,,True,False,False,B0120,홈리빙,success
397451,m_8b0ceb969e1a,"축축한 욕실 이제 안녕, 초강력 프로 욕실템",2026-04-20T10:59:59+09:00,2026-04-20T10:59:59,2026-05-20T10:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/397451.jpeg,주식회사 포근,주식회사 포근,3800,147400000,20000000,737,1447,10,0,홈리빙 카테고리에서 일상 문제를 해결하는 프로 프로젝트입니다.,홈리빙,False,0,https://demo-source.example.invalid/web/campaign/detail/397451,/web/campaign/detail/397451,,[],,,,True,False,False,B0120,홈리빙,success
400652,m_c14edb60c657,정선 사북의 특별한 이야기를 담은 제로 베이커리,2026-04-20T13:59:59+09:00,2026-04-20T13:59:59,2026-05-11T13:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/400652.jpeg,메이커 포근,메이커 포근 컴퍼니,75,4200000,10000000,42,12,1,0,푸드 카테고리에서 일상 문제를 해결하는 제로 프로젝트입니다.,푸드,False,0,https://demo-source.example.invalid/web/campaign/detail/400652,/web/campaign/detail/400652,,[],,,,True,False,False,B0150,푸드,success
396264,m_002fad3aee40,노트북 책상을 깔끔하게 만드는 스마트 멀티 허브,2026-04-20T17:59:59+09:00,2026-04-20T17:59:59,2026-05-11T17:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/396264.jpeg,스튜디오 그린웨이,스튜디오 그린웨이,153,8760000,1000000,876,23,1,0,주변기기 카테고리에서 일상 문제를 해결하는 스마트 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/396264,/web/campaign/detail/396264,,[],,,,True,False,False,B0070,주변기기,success
394225,m_2927af445d05,가죽 장인의 손맛을 담은 미니멀 프로 지갑,2026-04-21T02:59:59+09:00,2026-04-21T02:59:59,2026-05-21T02:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/394225.jpeg,주식회사 아이무드,주식회사 아이무드,9,140000,1000000,14,4,11,0,패션·잡화 카테고리에서 일상 문제를 해결하는 프로 프로젝트입니다.,패션·잡화,False,0,https://demo-source.example.invalid/web/campaign/detail/394225,/web/campaign/detail/394225,,[],,BLUE,,True,False,False,B0170,패션·잡화,success
396476,m_3dc4d26c3511,"전 객실 오션뷰 감성 숙소, 초경량 카라반 패키지",2026-04-21T03:59:59+09:00,2026-04-21T03:59:59,2026-06-05T03:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/396476.jpeg,메이커 루미에르,메이커 루미에르,266,21630000,3000000,721,111,26,0,여행·레저 카테고리에서 일상 문제를 해결하는 초경량 프로젝트입니다.,여행·레저,False,0,https://demo-source.example.invalid/web/campaign/detail/396476,/web/campaign/detail/396476,,[],,,,True,False,True,B0140,여행·레저,success
393515,m_6174da3a5b50,"보이지 않는 바람의 차이, 공간까지 시원한 감성 선풍기",2026-04-21T11:59:59+09:00,2026-04-21T11:59:59,2026-06-05T11:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/393515.jpeg,리디아,리디아 컴퍼니,1819,48850000,5000000,977,267,26,0,테크·가전 카테고리에서 일상 문제를 해결하는 감성 프로젝트입니다.,테크·가전,True,0,https://demo-source.example.invalid/web/campaign/detail/393515,/web/campaign/detail/393515,,[],,BLUE,,True,False,False,B0050,테크·가전,success
399879,m_e6a8ccf007e5,출근길 배터리 걱정 없는 초경량 감성 보조배터리,2026-04-21T22:59:59+09:00,2026-04-21T22:59:59,2026-05-21T22:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/399879.jpeg,무딕스,무딕스 컴퍼니,65,1320000,2000000,66,10,11,0,주변기기 카테고리에서 일상 문제를 해결하는 감성 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/399879,/web/campaign/detail/399879,,[],,,,True,False,False,B0070,주변기기,success
398244,m_c5c298a77f63,출근길 배터리 걱정 없는 초경량 미니 보조배터리,2026-04-22T07:59:59+09:00,2026-04-22T07:59:59,2026-05-22T07:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/398244.jpeg,두이즈,두이즈,2375,199800000,20000000,999,729,12,0,주변기기 카테고리에서 일상 문제를 해결하는 미니 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/398244,/web/campaign/detail/398244,,[],,GREEN,,True,False,False,B0070,주변기기,success
396562,m_3a301d728ed4,"보이지 않는 바람의 차이, 공간까지 시원한 제로 선풍기",2026-04-22T08:59:59+09:00,2026-04-22T08:59:59,2026-05-13T08:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/396562.jpeg,유열,유열 컴퍼니,91,4360000,1000000,436,24,3,0,테크·가전 카테고리에서 일상 문제를 해결하는 제로 프로젝트입니다.,테크·가전,True,0,https://demo-source.example.invalid/web/campaign/detail/396562,/web/campaign/detail/396562,,[],,GREEN,,True,False,True,B0050,테크·가전,success
402853,m_e5da605f9f8d,"아침 3분 완성, 진한 풍미의 시그니처 간편식",2026-04-22T23:59:59+09:00,2026-04-22T23:59:59,2026-05-13T23:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/402853.jpeg,스튜디오 사북상회,스튜디오 사북상회,15,220000,2000000,11,4,3,0,푸드 카테고리에서 일상 문제를 해결하는 시그니처 프로젝트입니다.,푸드,False,0,https://demo-source.example.invalid/web/campaign/detail/402853,/web/campaign/detail/402853,,[],,BLUE,,True,False,False,B0150,푸드,success
402562,m_79f455ef6788,출근길 배터리 걱정 없는 초경량 시그니처 보조배터리,2026-04-23T04:59:59+09:00,2026-04-23T04:59:59,2026-05-23T04:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/402562.jpeg,그린웨이,그린웨이,582,21400000,2000000,1070,107,13,0,주변기기 카테고리에서 일상 문제를 해결하는 시그니처 프로젝트입니다.,주변기기,True,0,https://demo-source.example.invalid/web/campaign/detail/402562,/web/campaign/detail/402562,,[],,PURPLE,,True,False,False,B0070,주변기기,success
397808,m_17673e43d785,산책이 편해지는 초경량 스마트 리드줄,2026-04-23T08:59:59+09:00,2026-04-23T08:59:59,2026-05-23T08:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/397808.jpeg,메이커 제로랩,메이커 제로랩,2306,129200000,20000000,646,911,13,0,반려동물 카테고리에서 일상 문제를 해결하는 스마트 프로젝트입니다.,반려동물,False,0,https://demo-source.example.invalid/web/campaign/detail/397808,/web/campaign/detail/397808,,[],,,,True,False,True,B0180,반려동물,success
397483,m_be585c935088,가볍게 떠나는 주말 캠핑용 프리미엄 세트,2026-04-23T08:59:59+09:00,2026-04-23T08:59:59,2026-05-14T08:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/397483.jpeg,주식회사 온하루,주식회사 온하루 컴퍼니,5163,86600000,10000000,866,1101,4,0,여행·레저 카테고리에서 일상 문제를 해결하는 프리미엄 프로젝트입니다.,여행·레저,False,0,https://demo-source.example.invalid/web/campaign/detail/397483,/web/campaign/detail/397483,,[],,,,True,True,False,B0140,여행·레저,success
395270,m_638f56a2d3f4,출퇴근을 가볍게 만드는 스마트 모빌리티 용품,2026-04-23T10:59:59+09:00,2026-04-23T10:59:59,2026-05-23T10:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/395270.jpeg,제로랩,제로랩 컴퍼니,9,380000,2000000,19,8,13,0,스포츠·모빌리티 카테고리에서 일상 문제를 해결하는 스마트 프로젝트입니다.,스포츠·모빌리티,False,0,https://demo-source.example.invalid/web/campaign/detail/395270,/web/campaign/detail/395270,,[],,GREEN,,True,False,False,B0160,스포츠·모빌리티,success
398222,m_9b0e164100a7,반려동물 털 걱정을 줄이는 감성 클리너,2026-04-23T11:59:59+09:00,2026-04-23T11:59:59,2026-06-07T11:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/398222.jpeg,주식회사 로컬랩,주식회사 로컬랩,660,46600000,20000000,233,191,28,0,반려동물 카테고리에서 일상 문제를 해결하는 감성 프로젝트입니다.,반려동물,False,0,https://demo-source.example.invalid/web/campaign/detail/398222,/web/campaign/detail/398222,,[],,,,True,False,True,B0180,반려동물,success
402190,m_9b3c0d011293,13층 깊은 보습에 피부 열감까지 내리는 프로 크림,2026-04-23T12:59:59+09:00,2026-04-23T12:59:59,2026-05-07T12:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/402190.jpeg,브랜드 사북상회,브랜드 사북상회,583,30990000,3000000,1033,112,-3,1,스킨케어 카테고리에서 일상 문제를 해결하는 프로 프로젝트입니다.,스킨케어,False,0,https://demo-source.example.invalid/web/campaign/detail/402190,/web/campaign/detail/402190,,[],,GREEN,,True,False,False,B0190,스킨케어,success
398355,m_9e48d15b269f,선물하기 좋은 프리미엄 컴팩트 디저트 세트,2026-04-23T12:59:59+09:00,2026-04-23T12:59:59,2026-05-23T12:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/398355.jpeg,브레바,브레바 컴퍼니,482,15000000,20000000,75,213,13,0,푸드 카테고리에서 일상 문제를 해결하는 컴팩트 프로젝트입니다.,푸드,True,0,https://demo-source.example.invalid/web/campaign/detail/398355,/web/campaign/detail/398355,,[],,,,True,False,False,B0150,푸드,success
400698,m_0d802938d556,꽂는 순간 숫자로 보이는 충전 속도ㅣ감성 LED 케이블,2026-04-23T15:59:59+09:00,2026-04-23T15:59:59,2026-05-07T15:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/400698.jpeg,주식회사 그린웨이,주식회사 그린웨이,71,3600000,5000000,72,24,-3,1,주변기기 카테고리에서 일상 문제를 해결하는 감성 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/400698,/web/campaign/detail/400698,,[],,,,True,True,False,B0070,주변기기,success
399552,m_9251d067df01,"축축한 욕실 이제 안녕, 초강력 클린 욕실템",2026-04-24T07:59:59+09:00,2026-04-24T07:59:59,2026-05-24T07:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/399552.jpeg,메이커 메디비티,메이커 메디비티,11,500000,2000000,25,3,14,0,홈리빙 카테고리에서 일상 문제를 해결하는 클린 프로젝트입니다.,홈리빙,True,0,https://demo-source.example.invalid/web/campaign/detail/399552,/web/campaign/detail/399552,,[],,,,True,False,False,B0120,홈리빙,success
398366,m_6d2eb30246c7,출근길 배터리 걱정 없는 초경량 시그니처 보조배터리,2026-04-24T13:59:59+09:00,2026-04-24T13:59:59,2026-05-15T13:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/398366.jpeg,주식회사 그린웨이,주식회사 그린웨이 컴퍼니,72,5100000,10000000,51,33,5,0,주변기기 카테고리에서 일상 문제를 해결하는 시그니처 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/398366,/web/campaign/detail/398366,,[],,,,True,False,False,B0070,주변기기,success
393377,m_7f51d4ceeea8,피부의 기초 상태를 바꾸는 컴팩트 앰플+크림세트,2026-04-24T14:59:59+09:00,2026-04-24T14:59:59,2026-05-24T14:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/393377.jpeg,스튜디오 메디비티,스튜디오 메디비티 컴퍼니,263,7350000,5000000,147,80,14,0,스킨케어 카테고리에서 일상 문제를 해결하는 컴팩트 프로젝트입니다.,스킨케어,False,0,https://demo-source.example.invalid/web/campaign/detail/393377,/web/campaign/detail/393377,,[],,,,True,False,False,B0190,스킨케어,success
400992,m_a6e081846064,"보이지 않는 바람의 차이, 공간까지 시원한 미니 선풍기",2026-04-25T05:59:59+09:00,2026-04-25T05:59:59,2026-05-25T05:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/400992.jpeg,브랜드 로컬랩,브랜드 로컬랩,1021,26000000,10000000,260,405,15,0,테크·가전 카테고리에서 일상 문제를 해결하는 미니 프로젝트입니다.,테크·가전,False,0,https://demo-source.example.invalid/web/campaign/detail/400992,/web/campaign/detail/400992,,[],,,,True,False,False,B0050,테크·가전,success
398681,m_8793748bc188,13층 깊은 보습에 피부 열감까지 내리는 프리미엄 크림,2026-04-25T07:59:59+09:00,2026-04-25T07:59:59,2026-05-16T07:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/398681.jpeg,브레바,브레바,62,3600000,2000000,180,19,6,0,스킨케어 카테고리에서 일상 문제를 해결하는 프리미엄 프로젝트입니다.,스킨케어,False,0,https://demo-source.example.invalid/web/campaign/detail/398681,/web/campaign/detail/398681,,[],,,,True,False,False,B0190,스킨케어,success
400971,m_b2feff10a6bf,"오픈형이지만 몰입은 깊게, 노이즈캔슬링 프로",2026-04-25T11:59:59+09:00,2026-04-25T11:59:59,2026-05-16T11:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/400971.jpeg,메이커 두이즈,메이커 두이즈 컴퍼니,32,1960000,2000000,98,13,6,0,테크·가전 카테고리에서 일상 문제를 해결하는 프로 프로젝트입니다.,테크·가전,True,0,https://demo-source.example.invalid/web/campaign/detail/400971,/web/campaign/detail/400971,,[],,,,True,False,False,B0050,테크·가전,success
396811,m_0303ee2b9c3e,꽂는 순간 숫자로 보이는 충전 속도ㅣ컴팩트 LED 케이블,2026-04-25T12:59:59+09:00,2026-04-25T12:59:59,2026-05-25T12:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/396811.jpeg,메이커 사북상회,메이커 사북상회,93,5300000,10000000,53,40,15,0,주변기기 카테고리에서 일상 문제를 해결하는 컴팩트 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/396811,/web/campaign/detail/396811,,[],,,,True,False,False,B0070,주변기기,success
399148,m_bdb5f2a63b09,하루 10분으로 시작하는 실전 초경량 노트,2026-04-25T23:59:59+09:00,2026-04-25T23:59:59,2026-05-25T23:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/399148.jpeg,스튜디오 두이즈,스튜디오 두이즈,436,29200000,20000000,146,113,15,0,출판 카테고리에서 일상 문제를 해결하는 초경량 프로젝트입니다.,출판,False,0,https://demo-source.example.invalid/web/campaign/detail/399148,/web/campaign/detail/399148,,[],,,,True,False,False,B0110,출판,success
397146,m_b8caef5fe02b,노트북 책상을 깔끔하게 만드는 바이브 멀티 허브,2026-04-26T11:59:59+09:00,2026-04-26T11:59:59,2026-06-25T11:59:59,REWARD,https://demo-assets.example.invalid/studio/images/2026/04/397146.jpeg,청연,청연,21,1250000,5000000,25,10,46,0,주변기기 카테고리에서 일상 문제를 해결하는 바이브 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/397146,/web/campaign/detail/397146,,[],,,,True,False,False,B0070,주변기기,success
402626,m_53f13fbbfb96,출근길 배터리 걱정 없는 초경량 에센셜 보조배터리,2026-04-26T12:59:59+09:00,2026-04-26T12:59:59,2026-06-25T12:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/402626.jpeg,주식회사 온하루,주식회사 온하루,144,1100000,5000000,22,56,46,0,주변기기 카테고리에서 일상 문제를 해결하는 에센셜 프로젝트입니다.,주변기기,False,0,https://demo-source.example.invalid/web/campaign/detail/402626,/web/campaign/detail/402626,,[],,BLUE,,True,False,False,B0070,주변기기,success
398665,m_14a4700d9150,첫째도 둘째도 쓰는 엄마 추천 초경량,2026-04-26T13:59:59+09:00,2026-04-26T13:59:59,2026-06-10T13:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/398665.jpeg,리빙온,리빙온,79,3400000,10000000,34,14,31,0,유아·키즈 카테고리에서 일상 문제를 해결하는 초경량 프로젝트입니다.,유아·키즈,True,0,https://demo-source.example.invalid/web/campaign/detail/398665,/web/campaign/detail/398665,,[],,GREEN,,True,False,False,B0210,유아·키즈,success
396525,m_730fc36bbe93,"축축한 욕실 이제 안녕, 초강력 초경량 욕실템",2026-04-26T14:59:59+09:00,2026-04-26T14:59:59,2026-05-26T14:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/396525.jpeg,주식회사 사북상회,주식회사 사북상회 컴퍼니,29,1400000,2000000,70,4,16,0,홈리빙 카테고리에서 일상 문제를 해결하는 초경량 프로젝트입니다.,홈리빙,False,0,https://demo-source.example.invalid/web/campaign/detail/396525,/web/campaign/detail/396525,,[],,GREEN,,True,False,True,B0120,홈리빙,success
395927,m_d8337fa2ec2a,피부의 기초 상태를 바꾸는 제로 앰플+크림세트,2026-04-26T18:59:59+09:00,2026-04-26T18:59:59,2026-05-26T18:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/395927.jpeg,메이커 청연,메이커 청연,8,450000,1000000,45,5,16,0,스킨케어 카테고리에서 일상 문제를 해결하는 제로 프로젝트입니다.,스킨케어,True,0,https://demo-source.example.invalid/web/campaign/detail/395927,/web/campaign/detail/395927,,[],,,,True,False,False,B0190,스킨케어,success
397384,m_b3a6dbc4508f,선물하기 좋은 프리미엄 컴팩트 디저트 세트,2026-04-26T21:59:59+09:00,2026-04-26T21:59:59,2026-05-10T21:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/397384.jpeg,메이커 브레바,메이커 브레바 컴퍼니,182,8800000,20000000,44,67,0,0,푸드 카테고리에서 일상 문제를 해결하는 컴팩트 프로젝트입니다.,푸드,True,0,https://demo-source.example.invalid/web/campaign/detail/397384,/web/campaign/detail/397384,,[],,GREEN,,True,False,False,B0150,푸드,success
402403,m_a17f689d75c7,"전 객실 오션뷰 감성 숙소, 컴팩트 카라반 패키지",2026-04-26T21:59:59+09:00,2026-04-26T21:59:59,2026-05-26T21:59:59,PREORDER,https://demo-assets.example.invalid/studio/images/2026/04/402403.jpeg,메이커 메디비티,메이커 메디비티,485,14600000,10000000,146,99,16,0,여행·레저 카테고리에서 일상 문제를 해결하는 컴팩트 프로젝트입니다.,여행·레저,False,0,https://demo-source.example.invalid/web/campaign/detail/402403,/web/campaign/detail/402403,,[],,GREEN,,True,False,False,B0140,여행·레저,success
